Phi[deg],Theta[deg],Gain[dB]
270,164,-7.9385e+00
270,165,-7.8930e+00
270,166,-7.8505e+00
270,167,-7.8110e+00
270,168,-7.7745e+00
270,169,-7.7411e+00
270,170,-7.7107e+00
270,171,-7.6835e+00
270,172,-7.6594e+00
270,173,-7.6384e+00
270,174,-7.6206e+00
270,175,-7.6059e+00
270,176,-7.5944e+00
270,177,-7.5860e+00
270,178,-7.5808e+00
270,179,-7.5787e+00
271,0,-7.3672e+00
271,1,-7.3714e+00
271,2,-7.3786e+00
271,3,-7.3888e+00
271,4,-7.4021e+00
271,5,-7.4184e+00
271,6,-7.4376e+00
271,7,-7.4597e+00
271,8,-7.4848e+00
271,9,-7.5126e+00
271,10,-7.5432e+00
271,11,-7.5766e+00
271,12,-7.6126e+00
271,13,-7.6513e+00
271,14,-7.6925e+00
271,15,-7.7362e+00
271,16,-7.7824e+00
271,17,-7.8311e+00
271,18,-7.8820e+00
271,19,-7.9352e+00
271,20,-7.9907e+00
271,21,-8.0483e+00
271,22,-8.1081e+00
271,23,-8.1699e+00
271,24,-8.2337e+00
271,25,-8.2995e+00
271,26,-8.3672e+00
271,27,-8.4367e+00
271,28,-8.5081e+00
271,29,-8.5812e+00
271,30,-8.6561e+00
271,31,-8.7326e+00
271,32,-8.8108e+00
271,33,-8.8907e+00
271,34,-8.9721e+00
271,35,-9.0551e+00
271,36,-9.1396e+00
271,37,-9.2256e+00
271,38,-9.3132e+00
271,39,-9.4021e+00
271,40,-9.4926e+00
271,41,-9.5844e+00
271,42,-9.6777e+00
271,43,-9.7723e+00
271,44,-9.8683e+00
271,45,-9.9657e+00
271,46,-1.0064e+01
271,47,-1.0164e+01
271,48,-1.0266e+01
271,49,-1.0368e+01
271,50,-1.0472e+01
271,51,-1.0577e+01
271,52,-1.0683e+01
271,53,-1.0791e+01
271,54,-1.0899e+01
271,55,-1.1009e+01
271,56,-1.1119e+01
271,57,-1.1231e+01
271,58,-1.1344e+01
271,59,-1.1457e+01
271,60,-1.1572e+01
271,61,-1.1687e+01
271,62,-1.1803e+01
271,63,-1.1920e+01
271,64,-1.2037e+01
271,65,-1.2155e+01
271,66,-1.2274e+01
271,67,-1.2393e+01
271,68,-1.2512e+01
271,69,-1.2632e+01
271,70,-1.2752e+01
271,71,-1.2872e+01
271,72,-1.2992e+01
271,73,-1.3113e+01
271,74,-1.3233e+01
271,75,-1.3353e+01
271,76,-1.3472e+01
271,77,-1.3592e+01
271,78,-1.3711e+01
271,79,-1.3830e+01
271,80,-1.3948e+01
271,81,-1.4065e+01
271,82,-1.4182e+01
271,83,-1.4298e+01
271,84,-1.4413e+01
271,85,-1.4527e+01
271,86,-1.4640e+01
271,87,-1.4752e+01
271,88,-1.4864e+01
271,89,-1.4974e+01
271,90,-1.5082e+01
271,91,-1.5190e+01
271,92,-1.5296e+01
271,93,-1.5401e+01
271,94,-1.5505e+01
271,95,-1.4890e+01
271,96,-1.4780e+01
271,97,-1.4669e+01
271,98,-1.4557e+01
271,99,-1.4444e+01
271,100,-1.4329e+01
271,101,-1.4214e+01
271,102,-1.4098e+01
271,103,-1.3980e+01
271,104,-1.3862e+01
271,105,-1.3743e+01
271,106,-1.3623e+01
271,107,-1.3502e+01
271,108,-1.3381e+01
271,109,-1.3259e+01
271,110,-1.3136e+01
271,111,-1.3013e+01
271,112,-1.2890e+01
271,113,-1.2766e+01
271,114,-1.2642e+01
271,115,-1.2518e+01
271,116,-1.2394e+01
271,117,-1.2270e+01
271,118,-1.2146e+01
271,119,-1.2023e+01
271,120,-1.1899e+01
271,121,-1.1776e+01
271,122,-1.1653e+01
271,123,-1.1531e+01
271,124,-1.1409e+01
271,125,-1.1288e+01
271,126,-1.1167e+01
271,127,-1.1047e+01
271,128,-1.0929e+01
271,129,-1.0811e+01
271,130,-1.0694e+01
271,131,-1.0578e+01
271,132,-1.0463e+01
271,133,-1.0349e+01
271,134,-1.0236e+01
271,135,-1.0125e+01
271,136,-1.0015e+01
271,137,-9.9067e+00
271,138,-9.7997e+00
271,139,-9.6942e+00
271,140,-9.5902e+00
271,141,-9.4880e+00
271,142,-9.3874e+00
271,143,-9.2887e+00
271,144,-9.1917e+00
271,145,-9.0967e+00
271,146,-9.0035e+00
271,147,-8.9124e+00
271,148,-8.8234e+00
271,149,-8.7365e+00
271,150,-8.6518e+00
271,151,-8.5693e+00
271,152,-8.4891e+00
271,153,-8.4113e+00
271,154,-8.3359e+00
271,155,-8.2629e+00
271,156,-8.1925e+00
271,157,-8.1247e+00
271,158,-8.0595e+00
271,159,-7.9969e+00
271,160,-7.9371e+00
271,161,-7.8801e+00
271,162,-7.8258e+00
271,163,-7.7745e+00
271,164,-7.7260e+00
271,165,-7.6805e+00
271,166,-7.6380e+00
271,167,-7.5985e+00
271,168,-7.5620e+00
271,169,-7.5286e+00
271,170,-7.4982e+00
271,171,-7.4710e+00
271,172,-7.4469e+00
271,173,-7.4259e+00
271,174,-7.4081e+00
271,175,-7.3934e+00
271,176,-7.3819e+00
271,177,-7.3735e+00
271,178,-7.3683e+00
271,179,-7.3662e+00
272,0,-7.1551e+00
272,1,-7.1592e+00
272,2,-7.1664e+00
272,3,-7.1767e+00
272,4,-7.1900e+00
272,5,-7.2062e+00
272,6,-7.2255e+00
272,7,-7.2476e+00
272,8,-7.2726e+00
272,9,-7.3005e+00
272,10,-7.3311e+00
272,11,-7.3644e+00
272,12,-7.4005e+00
272,13,-7.4391e+00
272,14,-7.4804e+00
272,15,-7.5241e+00
272,16,-7.5703e+00
272,17,-7.6189e+00
272,18,-7.6699e+00
272,19,-7.7231e+00
272,20,-7.7786e+00
272,21,-7.8362e+00
272,22,-7.8960e+00
272,23,-7.9578e+00
272,24,-8.0216e+00
272,25,-8.0874e+00
272,26,-8.1550e+00
272,27,-8.2246e+00
272,28,-8.2959e+00
272,29,-8.3691e+00
272,30,-8.4439e+00
272,31,-8.5205e+00
272,32,-8.5987e+00
272,33,-8.6785e+00
272,34,-8.7600e+00
272,35,-8.8430e+00
272,36,-8.9275e+00
272,37,-9.0135e+00
272,38,-9.1010e+00
272,39,-9.1900e+00
272,40,-9.2804e+00
272,41,-9.3723e+00
272,42,-9.4656e+00
272,43,-9.5602e+00
272,44,-9.6562e+00
272,45,-9.7536e+00
272,46,-9.8523e+00
272,47,-9.9523e+00
272,48,-1.0054e+01
272,49,-1.0156e+01
272,50,-1.0260e+01
272,51,-1.0365e+01
272,52,-1.0471e+01
272,53,-1.0579e+01
272,54,-1.0687e+01
272,55,-1.0797e+01
272,56,-1.0907e+01
272,57,-1.1019e+01
272,58,-1.1132e+01
272,59,-1.1245e+01
272,60,-1.1360e+01
272,61,-1.1475e+01
272,62,-1.1591e+01
272,63,-1.1708e+01
272,64,-1.1825e+01
272,65,-1.1943e+01
272,66,-1.2062e+01
272,67,-1.2181e+01
272,68,-1.2300e+01
272,69,-1.2420e+01
272,70,-1.2540e+01
272,71,-1.2660e+01
272,72,-1.2780e+01
272,73,-1.2900e+01
272,74,-1.3021e+01
272,75,-1.3141e+01
272,76,-1.3260e+01
272,77,-1.3380e+01
272,78,-1.3499e+01
272,79,-1.3617e+01
272,80,-1.3735e+01
272,81,-1.3853e+01
272,82,-1.3970e+01
272,83,-1.4086e+01
272,84,-1.4201e+01
272,85,-1.4315e+01
272,86,-1.4428e+01
272,87,-1.4540e+01
272,88,-1.4651e+01
272,89,-1.4761e+01
272,90,-1.4870e+01
272,91,-1.4978e+01
272,92,-1.5084e+01
272,93,-1.5189e+01
272,94,-1.5293e+01
272,95,-1.4678e+01
272,96,-1.4568e+01
272,97,-1.4457e+01
272,98,-1.4345e+01
272,99,-1.4232e+01
272,100,-1.4117e+01
272,101,-1.4002e+01
272,102,-1.3885e+01
272,103,-1.3768e+01
272,104,-1.3650e+01
272,105,-1.3530e+01
272,106,-1.3410e+01
272,107,-1.3290e+01
272,108,-1.3168e+01
272,109,-1.3046e+01
272,110,-1.2924e+01
272,111,-1.2801e+01
272,112,-1.2678e+01
272,113,-1.2554e+01
272,114,-1.2430e+01
272,115,-1.2306e+01
272,116,-1.2182e+01
272,117,-1.2058e+01
272,118,-1.1934e+01
272,119,-1.1810e+01
272,120,-1.1687e+01
272,121,-1.1564e+01
272,122,-1.1441e+01
272,123,-1.1319e+01
272,124,-1.1197e+01
272,125,-1.1076e+01
272,126,-1.0955e+01
272,127,-1.0835e+01
272,128,-1.0716e+01
272,129,-1.0598e+01
272,130,-1.0481e+01
272,131,-1.0365e+01
272,132,-1.0251e+01
272,133,-1.0137e+01
272,134,-1.0024e+01
272,135,-9.9130e+00
272,136,-9.8031e+00
272,137,-9.6946e+00
272,138,-9.5875e+00
272,139,-9.4820e+00
272,140,-9.3781e+00
272,141,-9.2759e+00
272,142,-9.1753e+00
272,143,-9.0765e+00
272,144,-8.9796e+00
272,145,-8.8845e+00
272,146,-8.7914e+00
272,147,-8.7003e+00
272,148,-8.6113e+00
272,149,-8.5244e+00
272,150,-8.4396e+00
272,151,-8.3572e+00
272,152,-8.2770e+00
272,153,-8.1991e+00
272,154,-8.1237e+00
272,155,-8.0508e+00
272,156,-7.9804e+00
272,157,-7.9125e+00
272,158,-7.8473e+00
272,159,-7.7848e+00
272,160,-7.7250e+00
272,161,-7.6679e+00
272,162,-7.6137e+00
272,163,-7.5624e+00
272,164,-7.5139e+00
272,165,-7.4684e+00
272,166,-7.4259e+00
272,167,-7.3863e+00
272,168,-7.3498e+00
272,169,-7.3164e+00
272,170,-7.2861e+00
272,171,-7.2589e+00
272,172,-7.2348e+00
272,173,-7.2138e+00
272,174,-7.1960e+00
272,175,-7.1813e+00
272,176,-7.1698e+00
272,177,-7.1614e+00
272,178,-7.1562e+00
272,179,-7.1541e+00
273,0,-6.9434e+00
273,1,-6.9475e+00
273,2,-6.9547e+00
273,3,-6.9650e+00
273,4,-6.9783e+00
273,5,-6.9945e+00
273,6,-7.0137e+00
273,7,-7.0359e+00
273,8,-7.0609e+00
273,9,-7.0887e+00
273,10,-7.1194e+00
273,11,-7.1527e+00
273,12,-7.1888e+00
273,13,-7.2274e+00
273,14,-7.2687e+00
273,15,-7.3124e+00
273,16,-7.3586e+00
273,17,-7.4072e+00
273,18,-7.4582e+00
273,19,-7.5114e+00
273,20,-7.5669e+00
273,21,-7.6245e+00
273,22,-7.6842e+00
273,23,-7.7461e+00
273,24,-7.8099e+00
273,25,-7.8757e+00
273,26,-7.9433e+00
273,27,-8.0129e+00
273,28,-8.0842e+00
273,29,-8.1574e+00
273,30,-8.2322e+00
273,31,-8.3088e+00
273,32,-8.3870e+00
273,33,-8.4668e+00
273,34,-8.5482e+00
273,35,-8.6312e+00
273,36,-8.7157e+00
273,37,-8.8018e+00
273,38,-8.8893e+00
273,39,-8.9783e+00
273,40,-9.0687e+00
273,41,-9.1606e+00
273,42,-9.2538e+00
273,43,-9.3485e+00
273,44,-9.4445e+00
273,45,-9.5419e+00
273,46,-9.6406e+00
273,47,-9.7406e+00
273,48,-9.8419e+00
273,49,-9.9444e+00
273,50,-1.0048e+01
273,51,-1.0153e+01
273,52,-1.0259e+01
273,53,-1.0367e+01
273,54,-1.0475e+01
273,55,-1.0585e+01
273,56,-1.0696e+01
273,57,-1.0807e+01
273,58,-1.0920e+01
273,59,-1.1034e+01
273,60,-1.1148e+01
273,61,-1.1263e+01
273,62,-1.1379e+01
273,63,-1.1496e+01
273,64,-1.1614e+01
273,65,-1.1732e+01
273,66,-1.1850e+01
273,67,-1.1969e+01
273,68,-1.2088e+01
273,69,-1.2208e+01
273,70,-1.2328e+01
273,71,-1.2448e+01
273,72,-1.2568e+01
273,73,-1.2689e+01
273,74,-1.2809e+01
273,75,-1.2929e+01
273,76,-1.3049e+01
273,77,-1.3168e+01
273,78,-1.3287e+01
273,79,-1.3406e+01
273,80,-1.3524e+01
273,81,-1.3641e+01
273,82,-1.3758e+01
273,83,-1.3874e+01
273,84,-1.3989e+01
273,85,-1.4103e+01
273,86,-1.4216e+01
273,87,-1.4329e+01
273,88,-1.4440e+01
273,89,-1.4550e+01
273,90,-1.4658e+01
273,91,-1.4766e+01
273,92,-1.4872e+01
273,93,-1.4977e+01
273,94,-1.5081e+01
273,95,-1.4466e+01
273,96,-1.4356e+01
273,97,-1.4245e+01
273,98,-1.4133e+01
273,99,-1.4020e+01
273,100,-1.3906e+01
273,101,-1.3790e+01
273,102,-1.3674e+01
273,103,-1.3556e+01
273,104,-1.3438e+01
273,105,-1.3319e+01
273,106,-1.3199e+01
273,107,-1.3078e+01
273,108,-1.2957e+01
273,109,-1.2835e+01
273,110,-1.2712e+01
273,111,-1.2589e+01
273,112,-1.2466e+01
273,113,-1.2342e+01
273,114,-1.2218e+01
273,115,-1.2094e+01
273,116,-1.1970e+01
273,117,-1.1846e+01
273,118,-1.1722e+01
273,119,-1.1599e+01
273,120,-1.1475e+01
273,121,-1.1352e+01
273,122,-1.1229e+01
273,123,-1.1107e+01
273,124,-1.0985e+01
273,125,-1.0864e+01
273,126,-1.0743e+01
273,127,-1.0624e+01
273,128,-1.0505e+01
273,129,-1.0387e+01
273,130,-1.0270e+01
273,131,-1.0154e+01
273,132,-1.0039e+01
273,133,-9.9250e+00
273,134,-9.8125e+00
273,135,-9.7012e+00
273,136,-9.5913e+00
273,137,-9.4828e+00
273,138,-9.3758e+00
273,139,-9.2703e+00
273,140,-9.1664e+00
273,141,-9.0641e+00
273,142,-8.9636e+00
273,143,-8.8648e+00
273,144,-8.7679e+00
273,145,-8.6728e+00
273,146,-8.5797e+00
273,147,-8.4886e+00
273,148,-8.3996e+00
273,149,-8.3126e+00
273,150,-8.2279e+00
273,151,-8.1454e+00
273,152,-8.0653e+00
273,153,-7.9874e+00
273,154,-7.9120e+00
273,155,-7.8391e+00
273,156,-7.7687e+00
273,157,-7.7008e+00
273,158,-7.6356e+00
273,159,-7.5731e+00
273,160,-7.5133e+00
273,161,-7.4562e+00
273,162,-7.4020e+00
273,163,-7.3506e+00
273,164,-7.3022e+00
273,165,-7.2567e+00
273,166,-7.2141e+00
273,167,-7.1746e+00
273,168,-7.1381e+00
273,169,-7.1047e+00
273,170,-7.0744e+00
273,171,-7.0471e+00
273,172,-7.0230e+00
273,173,-7.0021e+00
273,174,-6.9843e+00
273,175,-6.9696e+00
273,176,-6.9581e+00
273,177,-6.9497e+00
273,178,-6.9445e+00
273,179,-6.9424e+00
274,0,-6.7320e+00
274,1,-6.7361e+00
274,2,-6.7433e+00
274,3,-6.7536e+00
274,4,-6.7669e+00
274,5,-6.7831e+00
274,6,-6.8024e+00
274,7,-6.8245e+00
274,8,-6.8495e+00
274,9,-6.8773e+00
274,10,-6.9080e+00
274,11,-6.9413e+00
274,12,-6.9774e+00
274,13,-7.0160e+00
274,14,-7.0573e+00
274,15,-7.1010e+00
274,16,-7.1472e+00
274,17,-7.1958e+00
274,18,-7.2468e+00
274,19,-7.3000e+00
274,20,-7.3555e+00
274,21,-7.4131e+00
274,22,-7.4728e+00
274,23,-7.5347e+00
274,24,-7.5985e+00
274,25,-7.6643e+00
274,26,-7.7319e+00
274,27,-7.8015e+00
274,28,-7.8728e+00
274,29,-7.9460e+00
274,30,-8.0208e+00
274,31,-8.0974e+00
274,32,-8.1756e+00
274,33,-8.2554e+00
274,34,-8.3368e+00
274,35,-8.4198e+00
274,36,-8.5043e+00
274,37,-8.5904e+00
274,38,-8.6779e+00
274,39,-8.7669e+00
274,40,-8.8573e+00
274,41,-8.9492e+00
274,42,-9.0424e+00
274,43,-9.1371e+00
274,44,-9.2331e+00
274,45,-9.3305e+00
274,46,-9.4292e+00
274,47,-9.5292e+00
274,48,-9.6305e+00
274,49,-9.7330e+00
274,50,-9.8368e+00
274,51,-9.9419e+00
274,52,-1.0048e+01
274,53,-1.0155e+01
274,54,-1.0264e+01
274,55,-1.0374e+01
274,56,-1.0484e+01
274,57,-1.0596e+01
274,58,-1.0709e+01
274,59,-1.0822e+01
274,60,-1.0937e+01
274,61,-1.1052e+01
274,62,-1.1168e+01
274,63,-1.1285e+01
274,64,-1.1402e+01
274,65,-1.1520e+01
274,66,-1.1639e+01
274,67,-1.1758e+01
274,68,-1.1877e+01
274,69,-1.1997e+01
274,70,-1.2117e+01
274,71,-1.2237e+01
274,72,-1.2357e+01
274,73,-1.2477e+01
274,74,-1.2597e+01
274,75,-1.2717e+01
274,76,-1.2837e+01
274,77,-1.2957e+01
274,78,-1.3076e+01
274,79,-1.3194e+01
274,80,-1.3312e+01
274,81,-1.3430e+01
274,82,-1.3546e+01
274,83,-1.3662e+01
274,84,-1.3778e+01
274,85,-1.3892e+01
274,86,-1.4005e+01
274,87,-1.4117e+01
274,88,-1.4228e+01
274,89,-1.4338e+01
274,90,-1.4447e+01
274,91,-1.4555e+01
274,92,-1.4661e+01
274,93,-1.4766e+01
274,94,-1.4870e+01
274,95,-1.4255e+01
274,96,-1.4145e+01
274,97,-1.4034e+01
274,98,-1.3922e+01
274,99,-1.3808e+01
274,100,-1.3694e+01
274,101,-1.3579e+01
274,102,-1.3462e+01
274,103,-1.3345e+01
274,104,-1.3227e+01
274,105,-1.3107e+01
274,106,-1.2987e+01
274,107,-1.2867e+01
274,108,-1.2745e+01
274,109,-1.2623e+01
274,110,-1.2501e+01
274,111,-1.2378e+01
274,112,-1.2255e+01
274,113,-1.2131e+01
274,114,-1.2007e+01
274,115,-1.1883e+01
274,116,-1.1759e+01
274,117,-1.1635e+01
274,118,-1.1511e+01
274,119,-1.1387e+01
274,120,-1.1264e+01
274,121,-1.1141e+01
274,122,-1.1018e+01
274,123,-1.0895e+01
274,124,-1.0774e+01
274,125,-1.0652e+01
274,126,-1.0532e+01
274,127,-1.0412e+01
274,128,-1.0293e+01
274,129,-1.0175e+01
274,130,-1.0058e+01
274,131,-9.9423e+00
274,132,-9.8274e+00
274,133,-9.7136e+00
274,134,-9.6011e+00
274,135,-9.4898e+00
274,136,-9.3799e+00
274,137,-9.2714e+00
274,138,-9.1644e+00
274,139,-9.0589e+00
274,140,-8.9550e+00
274,141,-8.8527e+00
274,142,-8.7522e+00
274,143,-8.6534e+00
274,144,-8.5565e+00
274,145,-8.4614e+00
274,146,-8.3683e+00
274,147,-8.2772e+00
274,148,-8.1882e+00
274,149,-8.1013e+00
274,150,-8.0165e+00
274,151,-7.9340e+00
274,152,-7.8539e+00
274,153,-7.7760e+00
274,154,-7.7006e+00
274,155,-7.6277e+00
274,156,-7.5573e+00
274,157,-7.4894e+00
274,158,-7.4242e+00
274,159,-7.3617e+00
274,160,-7.3019e+00
274,161,-7.2448e+00
274,162,-7.1906e+00
274,163,-7.1392e+00
274,164,-7.0908e+00
274,165,-7.0453e+00
274,166,-7.0027e+00
274,167,-6.9632e+00
274,168,-6.9267e+00
274,169,-6.8933e+00
274,170,-6.8630e+00
274,171,-6.8357e+00
274,172,-6.8116e+00
274,173,-6.7907e+00
274,174,-6.7729e+00
274,175,-6.7582e+00
274,176,-6.7467e+00
274,177,-6.7383e+00
274,178,-6.7331e+00
274,179,-6.7310e+00
275,0,-6.5209e+00
275,1,-6.5250e+00
275,2,-6.5322e+00
275,3,-6.5425e+00
275,4,-6.5557e+00
275,5,-6.5720e+00
275,6,-6.5912e+00
275,7,-6.6134e+00
275,8,-6.6384e+00
275,9,-6.6662e+00
275,10,-6.6968e+00
275,11,-6.7302e+00
275,12,-6.7662e+00
275,13,-6.8049e+00
275,14,-6.8461e+00
275,15,-6.8899e+00
275,16,-6.9361e+00
275,17,-6.9847e+00
275,18,-7.0356e+00
275,19,-7.0889e+00
275,20,-7.1443e+00
275,21,-7.2020e+00
275,22,-7.2617e+00
275,23,-7.3235e+00
275,24,-7.3874e+00
275,25,-7.4531e+00
275,26,-7.5208e+00
275,27,-7.5904e+00
275,28,-7.6617e+00
275,29,-7.7348e+00
275,30,-7.8097e+00
275,31,-7.8863e+00
275,32,-7.9645e+00
275,33,-8.0443e+00
275,34,-8.1257e+00
275,35,-8.2087e+00
275,36,-8.2932e+00
275,37,-8.3793e+00
275,38,-8.4668e+00
275,39,-8.5558e+00
275,40,-8.6462e+00
275,41,-8.7381e+00
275,42,-8.8313e+00
275,43,-8.9260e+00
275,44,-9.0220e+00
275,45,-9.1194e+00
275,46,-9.2180e+00
275,47,-9.3181e+00
275,48,-9.4194e+00
275,49,-9.5219e+00
275,50,-9.6257e+00
275,51,-9.7308e+00
275,52,-9.8370e+00
275,53,-9.9444e+00
275,54,-1.0053e+01
275,55,-1.0162e+01
275,56,-1.0273e+01
275,57,-1.0385e+01
275,58,-1.0497e+01
275,59,-1.0611e+01
275,60,-1.0725e+01
275,61,-1.0841e+01
275,62,-1.0957e+01
275,63,-1.1074e+01
275,64,-1.1191e+01
275,65,-1.1309e+01
275,66,-1.1428e+01
275,67,-1.1547e+01
275,68,-1.1666e+01
275,69,-1.1786e+01
275,70,-1.1906e+01
275,71,-1.2026e+01
275,72,-1.2146e+01
275,73,-1.2266e+01
275,74,-1.2386e+01
275,75,-1.2506e+01
275,76,-1.2626e+01
275,77,-1.2745e+01
275,78,-1.2865e+01
275,79,-1.2983e+01
275,80,-1.3101e+01
275,81,-1.3219e+01
275,82,-1.3335e+01
275,83,-1.3451e+01
275,84,-1.3566e+01
275,85,-1.3681e+01
275,86,-1.3794e+01
275,87,-1.3906e+01
275,88,-1.4017e+01
275,89,-1.4127e+01
275,90,-1.4236e+01
275,91,-1.4344e+01
275,92,-1.4450e+01
275,93,-1.4555e+01
275,94,-1.4658e+01
275,95,-1.4044e+01
275,96,-1.3934e+01
275,97,-1.3823e+01
275,98,-1.3711e+01
275,99,-1.3597e+01
275,100,-1.3483e+01
275,101,-1.3368e+01
275,102,-1.3251e+01
275,103,-1.3134e+01
275,104,-1.3015e+01
275,105,-1.2896e+01
275,106,-1.2776e+01
275,107,-1.2656e+01
275,108,-1.2534e+01
275,109,-1.2412e+01
275,110,-1.2290e+01
275,111,-1.2167e+01
275,112,-1.2043e+01
275,113,-1.1920e+01
275,114,-1.1796e+01
275,115,-1.1672e+01
275,116,-1.1548e+01
275,117,-1.1424e+01
275,118,-1.1300e+01
275,119,-1.1176e+01
275,120,-1.1053e+01
275,121,-1.0929e+01
275,122,-1.0807e+01
275,123,-1.0684e+01
275,124,-1.0563e+01
275,125,-1.0441e+01
275,126,-1.0321e+01
275,127,-1.0201e+01
275,128,-1.0082e+01
275,129,-9.9642e+00
275,130,-9.8472e+00
275,131,-9.7312e+00
275,132,-9.6163e+00
275,133,-9.5025e+00
275,134,-9.3900e+00
275,135,-9.2787e+00
275,136,-9.1688e+00
275,137,-9.0603e+00
275,138,-8.9533e+00
275,139,-8.8478e+00
275,140,-8.7439e+00
275,141,-8.6416e+00
275,142,-8.5411e+00
275,143,-8.4423e+00
275,144,-8.3454e+00
275,145,-8.2503e+00
275,146,-8.1572e+00
275,147,-8.0661e+00
275,148,-7.9770e+00
275,149,-7.8901e+00
275,150,-7.8054e+00
275,151,-7.7229e+00
275,152,-7.6427e+00
275,153,-7.5649e+00
275,154,-7.4895e+00
275,155,-7.4166e+00
275,156,-7.3461e+00
275,157,-7.2783e+00
275,158,-7.2131e+00
275,159,-7.1505e+00
275,160,-7.0907e+00
275,161,-7.0337e+00
275,162,-6.9795e+00
275,163,-6.9281e+00
275,164,-6.8797e+00
275,165,-6.8342e+00
275,166,-6.7916e+00
275,167,-6.7521e+00
275,168,-6.7156e+00
275,169,-6.6822e+00
275,170,-6.6519e+00
275,171,-6.6246e+00
275,172,-6.6005e+00
275,173,-6.5796e+00
275,174,-6.5617e+00
275,175,-6.5471e+00
275,176,-6.5355e+00
275,177,-6.5272e+00
275,178,-6.5219e+00
275,179,-6.5199e+00
276,0,-6.3100e+00
276,1,-6.3142e+00
276,2,-6.3214e+00
276,3,-6.3316e+00
276,4,-6.3449e+00
276,5,-6.3612e+00
276,6,-6.3804e+00
276,7,-6.4025e+00
276,8,-6.4275e+00
276,9,-6.4554e+00
276,10,-6.4860e+00
276,11,-6.5194e+00
276,12,-6.5554e+00
276,13,-6.5940e+00
276,14,-6.6353e+00
276,15,-6.6790e+00
276,16,-6.7252e+00
276,17,-6.7738e+00
276,18,-6.8248e+00
276,19,-6.8780e+00
276,20,-6.9335e+00
276,21,-6.9911e+00
276,22,-7.0509e+00
276,23,-7.1127e+00
276,24,-7.1765e+00
276,25,-7.2423e+00
276,26,-7.3100e+00
276,27,-7.3795e+00
276,28,-7.4509e+00
276,29,-7.5240e+00
276,30,-7.5989e+00
276,31,-7.6754e+00
276,32,-7.7536e+00
276,33,-7.8335e+00
276,34,-7.9149e+00
276,35,-7.9979e+00
276,36,-8.0824e+00
276,37,-8.1684e+00
276,38,-8.2559e+00
276,39,-8.3449e+00
276,40,-8.4353e+00
276,41,-8.5272e+00
276,42,-8.6205e+00
276,43,-8.7151e+00
276,44,-8.8111e+00
276,45,-8.9085e+00
276,46,-9.0072e+00
276,47,-9.1072e+00
276,48,-9.2085e+00
276,49,-9.3111e+00
276,50,-9.4149e+00
276,51,-9.5199e+00
276,52,-9.6261e+00
276,53,-9.7335e+00
276,54,-9.8420e+00
276,55,-9.9516e+00
276,56,-1.0062e+01
276,57,-1.0174e+01
276,58,-1.0287e+01
276,59,-1.0400e+01
276,60,-1.0515e+01
276,61,-1.0630e+01
276,62,-1.0746e+01
276,63,-1.0863e+01
276,64,-1.0980e+01
276,65,-1.1098e+01
276,66,-1.1217e+01
276,67,-1.1336e+01
276,68,-1.1455e+01
276,69,-1.1575e+01
276,70,-1.1695e+01
276,71,-1.1815e+01
276,72,-1.1935e+01
276,73,-1.2055e+01
276,74,-1.2175e+01
276,75,-1.2295e+01
276,76,-1.2415e+01
276,77,-1.2535e+01
276,78,-1.2654e+01
276,79,-1.2772e+01
276,80,-1.2890e+01
276,81,-1.3008e+01
276,82,-1.3125e+01
276,83,-1.3240e+01
276,84,-1.3356e+01
276,85,-1.3470e+01
276,86,-1.3583e+01
276,87,-1.3695e+01
276,88,-1.3806e+01
276,89,-1.3916e+01
276,90,-1.4025e+01
276,91,-1.4133e+01
276,92,-1.4239e+01
276,93,-1.4344e+01
276,94,-1.4448e+01
276,95,-1.3833e+01
276,96,-1.3723e+01
276,97,-1.3612e+01
276,98,-1.3500e+01
276,99,-1.3387e+01
276,100,-1.3272e+01
276,101,-1.3157e+01
276,102,-1.3040e+01
276,103,-1.2923e+01
276,104,-1.2805e+01
276,105,-1.2685e+01
276,106,-1.2565e+01
276,107,-1.2445e+01
276,108,-1.2323e+01
276,109,-1.2201e+01
276,110,-1.2079e+01
276,111,-1.1956e+01
276,112,-1.1833e+01
276,113,-1.1709e+01
276,114,-1.1585e+01
276,115,-1.1461e+01
276,116,-1.1337e+01
276,117,-1.1213e+01
276,118,-1.1089e+01
276,119,-1.0965e+01
276,120,-1.0842e+01
276,121,-1.0719e+01
276,122,-1.0596e+01
276,123,-1.0473e+01
276,124,-1.0352e+01
276,125,-1.0230e+01
276,126,-1.0110e+01
276,127,-9.9903e+00
276,128,-9.8714e+00
276,129,-9.7534e+00
276,130,-9.6363e+00
276,131,-9.5203e+00
276,132,-9.4054e+00
276,133,-9.2917e+00
276,134,-9.1791e+00
276,135,-9.0679e+00
276,136,-8.9580e+00
276,137,-8.8495e+00
276,138,-8.7424e+00
276,139,-8.6369e+00
276,140,-8.5330e+00
276,141,-8.4308e+00
276,142,-8.3302e+00
276,143,-8.2314e+00
276,144,-8.1345e+00
276,145,-8.0394e+00
276,146,-7.9463e+00
276,147,-7.8552e+00
276,148,-7.7662e+00
276,149,-7.6793e+00
276,150,-7.5946e+00
276,151,-7.5121e+00
276,152,-7.4319e+00
276,153,-7.3541e+00
276,154,-7.2787e+00
276,155,-7.2057e+00
276,156,-7.1353e+00
276,157,-7.0674e+00
276,158,-7.0022e+00
